"","participant_id","sentence_type","answer","congruency","gender_german","gender_russian","target_noun","target_noun_translation","stimulus_sentence","correctness","mismatch_type","sentence_id","gender","age","proficiency","lextale_score","age_of_acquisition","language_use","language_environment","acquisition_vs_learning","judgement","is_judgement_correct"
"114","3370af10daa9dff07b55644748645b84","stimuli","Нет","congruent","f","f","Treppe","лестница","Das Treppe knarrt laut.","incorrect","f>n",8,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","correctly rejected","correct"
"115","3370af10daa9dff07b55644748645b84","stimuli","Нет","congruent","m","m","Weg","путь","Dieses Weg führt nirgendwohin.","incorrect","m>n",10,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","correctly rejected","correct"
"116","3370af10daa9dff07b55644748645b84","stimuli","NULL","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","not given","not given"
"117","3370af10daa9dff07b55644748645b84","stimuli","NULL","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,14,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","not given","not given"
"118","3370af10daa9dff07b55644748645b84","stimuli","Да","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","incorrectly accepted","incorrect"
"119","3370af10daa9dff07b55644748645b84","stimuli","Нет","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","correctly rejected","correct"
"120","3370af10daa9dff07b55644748645b84","stimuli","Да","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,3,"Женский","20","C1","63.75","15","60%","Да%2C дольше года","Другое","correctly accepted","correct"
"121","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","n","f","Leben","жизнь","Die Leben geht weiter.","incorrect","n>f",23,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"122","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,18,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"123","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,2,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"124","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,3,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"125","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","congruent","m","m","Wind","ветер","Die Wind weht stark.","incorrect","m>f",9,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"126","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,14,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"127","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","congruent","m","m","Weg","путь","Dieses Weg führt nirgendwohin.","incorrect","m>n",10,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"128","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,4,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"129","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,6,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"130","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","congruent","n","n","Herz","сердце","Der Herz klopft unruhig.","incorrect","n>m",12,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"131","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","m","n","Baum","дерево","Dieses Baum wächst schnell.","incorrect","m>n",22,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"132","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,15,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"133","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","f","n","Zeit","время","Das Zeit ist wertvoll.","incorrect","f>n",20,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"134","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"135","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"136","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,1,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"137","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,16,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"138","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,5,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"139","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","congruent","n","n","Wort","слово","Die Wort klingt ungewohnt.","incorrect","n>f",11,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"140","207e14462eda9d6ed0102376f0d63369","stimuli","Да","congruent","f","f","Welle","волна","Der Welle plätschert leise.","incorrect","f>m",7,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"141","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"142","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","congruent","f","f","Treppe","лестница","Das Treppe knarrt laut.","incorrect","f>n",8,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"143","207e14462eda9d6ed0102376f0d63369","stimuli","Нет","noncongruent","f","m","Stimme","голос","Der Stimme klingt traurig.","incorrect","f>m",19,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"144","207e14462eda9d6ed0102376f0d63369","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,13,"Женский","22","C1","68.75","15","80%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"145","38d832f170b70d540b00922c3d91f595","stimuli","NULL","congruent","m","m","Weg","путь","Dieses Weg führt nirgendwohin.","incorrect","m>n",10,"Женский","51","B2","77.5","10",NA,"Нет","Другое","not given","not given"
"146","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,18,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"147","38d832f170b70d540b00922c3d91f595","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,1,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"148","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,"Женский","51","B2","77.5","10",NA,"Нет","Другое","incorrectly accepted","incorrect"
"149","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","m","n","Baum","дерево","Dieses Baum wächst schnell.","incorrect","m>n",22,"Женский","51","B2","77.5","10",NA,"Нет","Другое","incorrectly accepted","incorrect"
"150","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,15,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"151","38d832f170b70d540b00922c3d91f595","stimuli","Нет","congruent","n","n","Wort","слово","Die Wort klingt ungewohnt.","incorrect","n>f",11,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly rejected","correct"
"152","38d832f170b70d540b00922c3d91f595","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,2,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"153","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"154","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,13,"Женский","51","B2","77.5","10",NA,"Нет","Другое","correctly accepted","correct"
"155","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,"Женский","51","B2","77.5","10",NA,"Нет","Другое","incorrectly accepted","incorrect"
"156","38d832f170b70d540b00922c3d91f595","stimuli","Да","noncongruent","f","m","Stimme","голос","Der Stimme klingt traurig.","incorrect","f>m",19,"Женский","51","B2","77.5","10",NA,"Нет","Другое","incorrectly accepted","incorrect"
"157","38d832f170b70d540b00922c3d91f595","stimuli","Нет","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,6,"Женский","51","B2","77.5","10",NA,"Нет","Другое","incorrectly rejected","incorrect"
"158","38d832f170b70d540b00922c3d91f595","stimuli","NULL","congruent","f","f","Welle","волна","Der Welle plätschert leise.","incorrect","f>m",7,"Женский","51","B2","77.5","10",NA,"Нет","Другое","not given","not given"
